,experiment,dim,num_of_samples,type,prox_pt_time,sgd_time
1092,7,400,2000,L2-LS,1.0003769420000026,0.016980473999865353
1093,7,400,2000,L1-LS,1.6645290480000767,0.016767512000114948
1094,7,400,2000,L2-LogReg,3.0653568569998697,0.017919797000104154
1095,7,400,2000,L2-LogReg,2.0912297479999324,0.01732220500002768
1096,7,400,2500,L2-LS,1.2713425839999672,0.021106636000013168
1097,7,400,2500,L1-LS,2.0836769770000956,0.02148175000002084
1098,7,400,2500,L2-LogReg,3.940585275000103,0.022673381000004156
1099,7,400,2500,L2-LogReg,2.668625454999983,0.022921477999943818
1100,7,400,3000,L2-LS,1.486807027000168,0.025951508000161994
1101,7,400,3000,L1-LS,2.5116995220000717,0.02501612599985492
1102,7,400,3000,L2-LogReg,4.645789340999954,0.026387864999833255
1103,7,400,3000,L2-LogReg,3.1991352049999477,0.028168112999992445
1104,7,500,500,L2-LS,0.24961280000002262,0.004990378000002238
1105,7,500,500,L1-LS,0.4123509579999336,0.0049049090000607976
1106,7,500,500,L2-LogReg,0.749004695999929,0.004854378999880282
1107,7,500,500,L2-LogReg,0.48474531800002296,0.0053254179999839835
1108,7,500,1000,L2-LS,0.5150229560001662,0.008780649999835077
1109,7,500,1000,L1-LS,0.8261246880001636,0.009158345000059853
1110,7,500,1000,L2-LogReg,1.5090219589999379,0.009191949000069144
1111,7,500,1000,L2-LogReg,0.9838969559998532,0.00929062199998043
1112,7,500,1500,L2-LS,0.7467698240000118,0.013044768000099793
1113,7,500,1500,L1-LS,1.3086835649999102,0.013426793999997244
1114,7,500,1500,L2-LogReg,2.3962950009999986,0.015359085999989475
1115,7,500,1500,L2-LogReg,1.542431304000047,0.01401619600005688
1116,7,500,2000,L2-LS,1.0259152439998616,0.01752941299992017
1117,7,500,2000,L1-LS,1.7386960730000283,0.017187028000080318
1118,7,500,2000,L2-LogReg,3.1297848079998403,0.018942497000125513
1119,7,500,2000,L2-LogReg,2.0658690410000418,0.01851336300001094
1120,7,500,2500,L2-LS,1.2498702079999475,0.0219162129999404
1121,7,500,2500,L1-LS,2.1526501910000206,0.02157214300018495
1122,7,500,2500,L2-LogReg,4.0996523140001955,0.02451858299991727
1123,7,500,2500,L2-LogReg,2.6382873219999965,0.022928143999934036
1124,7,500,3000,L2-LS,1.4965954320000492,0.02819971600001736
1125,7,500,3000,L1-LS,2.593118302999983,0.025454596000145102
1126,7,500,3000,L2-LogReg,4.806373409000116,0.02798139799983801
1127,7,500,3000,L2-LogReg,3.18329404300016,0.026683139999931882
1128,7,600,500,L2-LS,0.2583557180000753,0.005236411999931079
1129,7,600,500,L1-LS,0.4226976319998812,0.004576649000000543
1130,7,600,500,L2-LogReg,0.7689891699999407,0.0053870399999595975
1131,7,600,500,L2-LogReg,0.4815081649999229,0.005429992000017592
1132,7,600,1000,L2-LS,0.5110438020001311,0.00892236499998944
1133,7,600,1000,L1-LS,0.8391962129999229,0.009324476999836406
1134,7,600,1000,L2-LogReg,1.5711293379999915,0.01059633899990331
1135,7,600,1000,L2-LogReg,0.9854541999998219,0.00945105899995724
