,experiment,dim,num_of_samples,prox_pt_time,sgd_time,sgd_batch_size
64,1,1000,2000,7.145031729000003,0.09888893999999482,16
65,1,1000,2000,7.248063763999998,0.05866976500000476,32
66,1,1000,2500,9.085918108000005,1.4060222589999967,1
67,1,1000,2500,9.186575433000002,0.10906185999999707,16
68,1,1000,2500,9.158989924000004,0.06675074200000353,32
69,1,1000,3000,11.292871185999996,1.6602178090000024,1
70,1,1000,3000,11.514698877999997,0.12462688400000133,16
71,1,1000,3000,11.629085222,0.07508776000000239,32
72,1,3000,500,1.7486608749999988,0.2665154159999972,1
73,1,3000,500,1.9318217109999978,0.024076068999995925,16
74,1,3000,500,1.9529200300000014,0.018681422000000225,32
75,1,3000,1000,3.930580850000002,0.5246389489999999,1
76,1,3000,1000,3.943745506999999,0.04237566100000123,16
77,1,3000,1000,3.8684088070000016,0.03139962300000576,32
78,1,3000,1000,3.9593995279999987,0.5072495249999989,1
79,1,3000,1000,3.9159193509999994,0.042668505999998274,16
80,1,3000,1000,3.9943560759999954,0.030482747999997173,32
81,1,3000,2000,8.163815417000002,1.0940342470000033,1
82,1,3000,2000,8.186595453000002,0.09392591099999947,16
83,1,3000,2000,8.273290062000001,0.056306482000003655,32
84,1,3000,2500,10.384035886999996,1.2560331410000032,1
85,1,3000,2500,10.227037543000002,0.11297938999999957,16
86,1,3000,2500,10.293497639000002,0.06933573599999932,32
87,1,3000,3000,11.944294342,1.3123965400000017,1
88,1,3000,3000,12.035779652999999,0.1242191889999944,16
89,1,3000,3000,11.978122143,0.08177318500000297,32
90,1,6000,500,2.204881782000001,0.27638012499999576,1
91,1,6000,500,2.1910883299999995,0.03266924200000432,16
92,1,6000,500,2.217264606999997,0.017716919999998026,32
93,1,6000,1000,4.095386245,0.5952679709999984,1
94,1,6000,1000,4.154376691000003,0.0481710729999989,16
95,1,6000,1000,4.158064902,0.03127293200000025,32
96,1,6000,1000,4.125283197999998,0.5711467710000022,1
97,1,6000,1000,4.195358968000001,0.046299453999999685,16
98,1,6000,1000,4.174918063,0.042067588000001876,32
99,1,6000,2000,7.816226623999995,0.7350978720000043,1
100,1,6000,2000,7.163768288,0.0630772929999992,16
101,1,6000,2000,6.915865543999999,0.03740745800000411,32
102,1,6000,2500,7.939946937000002,0.9009065290000038,1
103,1,6000,2500,8.109295232000001,0.09873750600000619,16
104,1,6000,2500,7.955032386000006,0.07193306299999591,32
105,1,6000,3000,8.933402138999995,0.7716643389999973,1
106,1,6000,3000,8.560121848999998,0.07151678800000383,16
107,1,6000,3000,8.142311462999999,0.05807826099999858,32
108,2,1000,500,1.7958216979999975,0.26111391399999917,1
109,2,1000,500,1.7904591570000008,0.022097340000001964,16
110,2,1000,500,1.8045260389999953,0.016698596000004784,32
111,2,1000,1000,3.6777340340000038,0.5276826580000034,1
112,2,1000,1000,3.7173857740000003,0.042867921999999226,16
113,2,1000,1000,3.682556151,0.024476565000000505,32
114,2,1000,1000,3.660876371999997,0.5172946920000001,1
115,2,1000,1000,3.7095211670000054,0.04479278200000181,16
116,2,1000,1000,3.6778729950000013,0.02595678399999457,32
117,2,1000,2000,7.756112137000002,1.3155833810000033,1
118,2,1000,2000,7.842711761000004,0.09498763900000284,16
119,2,1000,2000,7.955809013,0.05921377399999983,32
120,2,1000,2500,10.100418572000002,1.4753957579999977,1
121,2,1000,2500,10.190285765000006,0.10586882100000139,16
122,2,1000,2500,10.179814831999998,0.067807681000005,32
123,2,1000,3000,12.560327291000007,2.2764885690000085,1
124,2,1000,3000,13.402359785000009,0.2280787760000038,16
125,2,1000,3000,13.476389237999996,0.12960986100000582,32
126,2,3000,500,1.9150710669999995,0.2607719629999963,1
127,2,3000,500,2.0385926330000004,0.022409484000000646,16
128,2,3000,500,2.051358246999996,0.015428303000000199,32
129,2,3000,1000,4.3542369050000005,0.6414089789999977,1
130,2,3000,1000,4.352922749000001,0.056203849999995725,16
131,2,3000,1000,4.393197878000002,0.042501276999999504,32
132,2,3000,1000,4.408077996000003,0.6900738790000034,1
133,2,3000,1000,4.3550432279999995,0.06508522200000044,16
134,2,3000,1000,4.609362552,0.03349818999998888,32
135,2,3000,2000,10.134262231000001,1.635695508000012,1
136,2,3000,2000,10.819459090999999,0.1745157639999917,16
137,2,3000,2000,10.831563709000008,0.11490602500001046,32
138,2,3000,2500,13.587618807000005,1.3396111409999918,1
139,2,3000,2500,13.401636729000003,0.13156611800000917,16
140,2,3000,2500,13.453544631,0.07905582900001207,32
141,2,3000,3000,15.461465261999997,1.9312916650000034,1
142,2,3000,3000,15.12347631699999,0.1920146779999925,16
143,2,3000,3000,15.431958522000002,0.0812888600000008,32
144,2,6000,500,2.4763877339999993,0.371496135000001,1
145,2,6000,500,2.4627570330000026,0.04223302500000159,16
146,2,6000,500,2.5687955490000007,0.01993427399999348,32
147,2,6000,1000,5.903591226000003,0.8754320470000039,1
148,2,6000,1000,6.218666081999999,0.07590439999999887,16
149,2,6000,1000,6.286965425999995,0.048176833999988844,32
150,2,6000,1000,6.253131601000007,0.7754685179999967,1
151,2,6000,1000,6.176649218999998,0.05846195499999851,16
152,2,6000,1000,6.001053447999993,0.046000638999998955,32
153,2,6000,2000,10.390065016000008,2.026834008999998,1
154,2,6000,2000,10.712938285000007,0.16777480499999342,16
155,2,6000,2000,10.624885200000008,0.19504061099999603,32
156,2,6000,2500,12.673004778000006,1.404066044000004,1
157,2,6000,2500,12.78599054,0.17141408999999896,16
158,2,6000,2500,12.635339032000005,0.12692926200000443,32
159,2,6000,3000,14.158699302999992,1.001584118000011,1
160,2,6000,3000,13.784379822000005,0.10539881999999068,16
161,2,6000,3000,13.249750629000005,0.06760168899999996,32
162,3,1000,500,2.5603272369999956,0.3114362510000035,1
163,3,1000,500,2.5681239609999977,0.021836350000000948,16
164,3,1000,500,2.585148286000006,0.017474859999992987,32
165,3,1000,1000,4.9260985579999925,0.6185597340000015,1
166,3,1000,1000,4.896081235000011,0.044336710999999696,16
167,3,1000,1000,4.982845695999998,0.04103772299998809,32
168,3,1000,1000,4.9505405499999995,0.6277830490000014,1
169,3,1000,1000,4.880982930000002,0.04659637099999259,16
170,3,1000,1000,4.934747384000005,0.028198728999996092,32
171,3,1000,2000,9.561974995,1.2170651969999966,1
172,3,1000,2000,9.582211944999997,0.1040690819999952,16
173,3,1000,2000,9.694078695000002,0.06555773000000897,32
174,3,1000,2500,11.833472256999997,1.5072058009999978,1
175,3,1000,2500,11.928137351000004,0.12054518700000472,16
176,3,1000,2500,11.913385078000005,0.06378320700000017,32
177,3,1000,3000,14.155929749000009,2.357862480999998,1
178,3,1000,3000,14.643407016000012,0.22996328199999994,16
179,3,1000,3000,14.562927799000008,0.15619465300000002,32
180,3,3000,500,2.39787938100001,0.32339723299999434,1
181,3,3000,500,2.4171315520000007,0.04321529700000326,16
182,3,3000,500,2.4175033150000047,0.026503590999993776,32
183,3,3000,1000,4.846030847999998,0.6124712889999984,1
184,3,3000,1000,4.814477756000002,0.0556944230000056,16
185,3,3000,1000,4.8278932810000015,0.03422516599999881,32
186,3,3000,1000,4.807333857000003,0.619681356000001,1
187,3,3000,1000,4.765630290999994,0.048533477999995966,16
188,3,3000,1000,4.680947264000011,0.04077614199999857,32
189,3,3000,2000,10.054320242999992,1.591716789000003,1
190,3,3000,2000,11.041624935000002,0.21149317699999415,16
191,3,3000,2000,11.25295629,0.11597256700000003,32
192,3,3000,2500,15.560632636000008,2.323305712000007,1
193,3,3000,2500,15.787788316000004,0.2355780660000022,16
194,3,3000,2500,15.608287887000003,0.14408628600000384,32
195,3,3000,3000,18.705913694000003,1.8321216249999992,1
196,3,3000,3000,18.530071936,0.15653161800000248,16
197,3,3000,3000,18.711567580999997,0.11092845699999998,32
198,3,6000,500,2.4319811550000026,0.36379231800000866,1
199,3,6000,500,2.439570348999993,0.03575958000000412,16
200,3,6000,500,2.4512391949999994,0.040966670999992516,32
201,3,6000,1000,6.10297229599999,1.0105492290000058,1
202,3,6000,1000,6.7194754089999975,0.08056501800000149,16
203,3,6000,1000,6.642743232000001,0.07626076600000431,32
204,3,6000,1000,6.8359993069999945,1.218933163999992,1
205,3,6000,1000,7.443489998000004,0.12498448099999848,16
206,3,6000,1000,7.555134619,0.09113225299999783,32
207,3,6000,2000,13.324523108000008,1.2915481989999904,1
208,3,6000,2000,12.823472052,0.10368248499999311,16
209,3,6000,2000,12.272630679999992,0.08796781700000622,32
210,3,6000,2500,13.656020701000003,1.3378670270000015,1
211,3,6000,2500,13.659768753999998,0.14779155200000105,16
212,3,6000,2500,13.498653489000006,0.10730410099999688,32
213,3,6000,3000,15.140269824,1.3000798249999974,1
214,3,6000,3000,14.501836989000012,0.12293211400000814,16
215,3,6000,3000,13.612541843000002,0.06985149899999499,32
216,4,1000,500,3.4082695459999997,0.35996077499999046,1
217,4,1000,500,3.4324468039999942,0.029988658999997142,16
218,4,1000,500,3.421605667999998,0.025415994000013598,32
219,4,1000,1000,6.507962580000012,1.0821025150000025,1
220,4,1000,1000,6.434203480999997,0.07691210999999498,16
221,4,1000,1000,6.540570760999998,0.06021055400000819,32
222,4,1000,1000,6.486659881999998,1.0543937980000067,1
223,4,1000,1000,6.425256976000014,0.06643806599998925,16
224,4,1000,1000,6.453395536000002,0.05225385399998572,32
225,4,1000,2000,13.594076786999992,1.7860271619999821,1
226,4,1000,2000,13.723464712999998,0.1660498660000087,16
227,4,1000,2000,13.699265005,0.10804248299999131,32
228,4,1000,2500,16.709946948999985,2.604626101000008,1
229,4,1000,2500,16.779443746999988,0.17515970100001255,16
230,4,1000,2500,16.813561910999994,0.10243137600002683,32
231,4,1000,3000,20.171135630999984,3.1717330240000194,1
232,4,1000,3000,21.09392540099998,0.25623254199999224,16
233,4,1000,3000,20.893654095000016,0.2138932369999793,32
234,4,3000,500,3.2092130100000134,0.6103410489999987,1
235,4,3000,500,3.9121040670000014,0.038569692000010036,16
236,4,3000,500,3.932557836000001,0.03794143200002509,32
237,4,3000,1000,7.303449220999994,0.952562706000009,1
238,4,3000,1000,7.457857386000001,0.0805914649999977,16
239,4,3000,1000,7.1272714920000055,0.06364388099999019,32
240,4,3000,1000,7.239845025999983,0.7704750730000001,1
241,4,3000,1000,7.145442535000001,0.08534445800000867,16
242,4,3000,1000,6.511065830999996,0.040253143000001046,32
243,4,3000,2000,14.607155519000003,2.0555325959999777,1
244,4,3000,2000,15.040955572000001,0.29514460100000406,16
245,4,3000,2000,15.078289770999987,0.21121859099997664,32
246,4,3000,2500,19.01849948399999,2.112823438999982,1
247,4,3000,2500,18.639988164000016,0.1796175339999877,16
248,4,3000,2500,18.826118767999986,0.12472184499998207,32
249,4,3000,3000,21.760133450000012,1.7740273670000022,1
250,4,3000,3000,21.692563167000003,0.1832164589999934,16
251,4,3000,3000,21.804749348,0.085826437999998,32
252,4,6000,500,4.019206222000008,0.5428173010000137,1
253,4,6000,500,4.0085766459999945,0.04284649799998874,16
254,4,6000,500,3.9428379019999795,0.0378707840000061,32
255,4,6000,1000,8.28181042700001,1.0022231519999991,1
256,4,6000,1000,8.412517097999995,0.12255532000000358,16
257,4,6000,1000,8.355829463999981,0.08541538500000456,32
258,4,6000,1000,8.347040695000004,1.0298928889999956,1
259,4,6000,1000,8.317629975999978,0.09661689899999715,16
260,4,6000,1000,8.166968311000005,0.04701490000002195,32
261,4,6000,2000,13.407441723999995,1.1223803210000085,1
262,4,6000,2000,12.206926678000002,0.11573556600001211,16
263,4,6000,2000,11.446107072999979,0.08111208099998635,32
264,4,6000,2500,13.471013312999986,1.413053743000006,1
265,4,6000,2500,13.467220535999985,0.19469768400000476,16
266,4,6000,2500,13.192438758999998,0.13305738200000405,32
267,4,6000,3000,15.270148758999994,1.556218049999984,1
268,4,6000,3000,14.681186953999998,0.14949658700001578,16
269,4,6000,3000,14.150832168000022,0.11523319100001572,32
270,5,1000,500,3.597893159999984,0.4457002050000085,1
271,5,1000,500,3.601787456000011,0.05844545499999754,16
272,5,1000,500,3.652081299999992,0.02307246700001997,32
273,5,1000,1000,6.892110201999998,0.9961384030000033,1
274,5,1000,1000,6.856563558999994,0.07781490900001131,16
275,5,1000,1000,6.933770718999995,0.04201699000000758,32
276,5,1000,1000,6.876759569000001,0.9568140939999807,1
277,5,1000,1000,6.942331067999987,0.0732208119999882,16
278,5,1000,1000,6.8622718579999855,0.0468714010000042,32
279,5,1000,2000,13.295504233999992,1.8753094509999926,1
280,5,1000,2000,13.172464867000002,0.14248810399999456,16
281,5,1000,2000,13.303834659999978,0.09185521799997787,32
282,5,1000,2500,16.518155958999984,2.2229559240000185,1
283,5,1000,2500,16.631470844000006,0.18323371500000007,16
284,5,1000,2500,16.458201107000008,0.1438043880000066,32
285,5,1000,3000,19.649757214000005,2.2680942659999914,1
286,5,1000,3000,18.634363215000008,0.2243257730000039,16
287,5,1000,3000,18.821704153000013,0.1291075590000048,32
288,5,3000,500,3.3670251640000117,0.4766853350000133,1
289,5,3000,500,3.647525444999985,0.02859855900001662,16
290,5,3000,500,3.606140216,0.029002185999985386,32
291,5,3000,1000,6.533960377,0.981886889000009,1
292,5,3000,1000,6.537251931000014,0.0800933280000038,16
293,5,3000,1000,6.479399138000019,0.0796421510000016,32
294,5,3000,1000,6.501771285000018,1.0318475299999932,1
295,5,3000,1000,6.454563667000002,0.09505049000000554,16
296,5,3000,1000,6.296805957999993,0.054779709999991155,32
297,5,3000,2000,12.146299576000018,1.589065392000009,1
298,5,3000,2000,12.153670046000002,0.15757624999997688,16
299,5,3000,2000,12.330369052999998,0.09880681200002073,32
300,5,3000,2500,15.621597513000012,1.6957123610000053,1
301,5,3000,2500,15.468134514000013,0.13715622899999858,16
302,5,3000,2500,15.405442224000012,0.09079227800000922,32
303,5,3000,3000,18.14871638599999,2.013326734000003,1
304,5,3000,3000,17.649528298999996,0.2232387640000013,16
305,5,3000,3000,17.816820068999988,0.11357306700000436,32
306,5,6000,500,3.1374632010000028,0.42145247799999197,1
307,5,6000,500,3.1127081459999886,0.0309930530000031,16
308,5,6000,500,3.0521818960000076,0.03483903200000782,32
309,5,6000,1000,5.929824012000012,0.8352595020000138,1
310,5,6000,1000,6.206600614999985,0.09700023999999985,16
311,5,6000,1000,6.025932928000003,0.0632985450000092,32
312,5,6000,1000,6.045919379999987,0.9706115759999818,1
313,5,6000,1000,6.4739120840000055,0.08013817500000187,16
314,5,6000,1000,6.411900064000008,0.06883103800001322,32
315,5,6000,2000,11.823349715999996,1.1157154819999846,1
316,5,6000,2000,11.281926690000006,0.09955668799997852,16
317,5,6000,2000,10.805013441,0.08881544100000838,32
318,5,6000,2500,12.79860586000001,1.2224059300000079,1
319,5,6000,2500,12.612165486999999,0.12924737400001618,16
320,5,6000,2500,12.431315153000014,0.07378320699999108,32
321,5,6000,3000,13.951524956000014,1.2233733310000048,1
322,5,6000,3000,13.217759036000018,0.1276611360000004,16
323,5,6000,3000,12.74673052099999,0.07441295799998215,32
324,6,1000,500,2.8706784080000034,0.40004478000000177,1
325,6,1000,500,2.906245756000004,0.03378871600000366,16
326,6,1000,500,2.895922920000004,0.021184347000001935,32
327,6,1000,1000,5.546153933999989,0.7426964480000038,1
328,6,1000,1000,5.470976460000003,0.06200984399998788,16
329,6,1000,1000,5.540986151000027,0.03199746800001435,32
330,6,1000,1000,5.532863483999989,0.7570918970000093,1
331,6,1000,1000,5.534683520000016,0.0708893460000013,16
332,6,1000,1000,5.513323652000025,0.03788726499999484,32
333,6,1000,2000,11.096751667000007,1.442748843000004,1
334,6,1000,2000,11.14567264599998,0.11191423700000769,16
335,6,1000,2000,11.037937577999998,0.08770171799997684,32
336,6,1000,2500,13.868608103000014,2.167887866000001,1
337,6,1000,2500,13.933671363000002,0.22965654199998653,16
338,6,1000,2500,14.155891300999997,0.11133141599998453,32
339,6,1000,3000,17.13272250700001,2.501903380999977,1
340,6,1000,3000,17.17837963299999,0.17789167300000486,16
341,6,1000,3000,17.123225518999988,0.10552314500000648,32
342,6,3000,500,2.592520620000016,0.38759014300001127,1
343,6,3000,500,2.9174502619999885,0.026422967000002018,16
344,6,3000,500,2.9013076630000114,0.017133147000009785,32
345,6,3000,1000,5.716450041999991,0.6944414969999855,1
346,6,3000,1000,5.717766315999995,0.06902912999998989,16
347,6,3000,1000,5.622448803000026,0.04250460500000486,32
348,6,3000,1000,5.634875125000008,0.8698339470000178,1
349,6,3000,1000,5.649233973999998,0.10120876899998166,16
350,6,3000,1000,5.84534058700001,0.03702868199999898,32
351,6,3000,2000,11.879895750999992,1.6258705029999874,1
352,6,3000,2000,12.164297234999992,0.13296718800000917,16
353,6,3000,2000,12.265151290999995,0.07685975100000064,32
354,6,3000,2500,15.12454268099998,1.7484175339999979,1
355,6,3000,2500,14.907167484000013,0.17120177800001102,16
356,6,3000,2500,15.176124780999999,0.0865160350000167,32
357,6,3000,3000,17.411935418999974,1.5940601909999828,1
358,6,3000,3000,17.282687874000004,0.14445730399998524,16
359,6,3000,3000,17.050812086999997,0.10055889100001991,32
360,6,6000,500,3.096446972000024,0.41862847799998804,1
361,6,6000,500,3.119094179000001,0.06931628300000625,16
362,6,6000,500,3.0709370980000017,0.023161147999985587,32
363,6,6000,1000,6.146820395999981,0.7992590739999912,1
364,6,6000,1000,6.249694003000002,0.06485886100000471,16
365,6,6000,1000,6.2276808499999845,0.05079323600000407,32
366,6,6000,1000,6.195009419000002,0.7508100599999921,1
367,6,6000,1000,6.052300782000003,0.07648555299999771,16
368,6,6000,1000,6.061320456000004,0.055775205000003325,32
369,6,6000,2000,10.698505248999993,1.0878624839999986,1
370,6,6000,2000,10.08635765599999,0.11078708100001222,16
371,6,6000,2000,9.581063239999992,0.05610619099999781,32
372,6,6000,2500,10.868077941000024,1.006618393000025,1
373,6,6000,2500,10.826520331000012,0.10629128700000479,16
374,6,6000,2500,10.703136548000003,0.06051347100000726,32
375,6,6000,3000,12.019161427,1.1626860199999953,1
376,6,6000,3000,11.613383373000005,0.10640099299999406,16
377,6,6000,3000,10.963024883000003,0.07517694099999517,32
378,7,1000,500,2.501971439999977,0.4041748149999762,1
379,7,1000,500,2.4600293450000095,0.03516330699994796,16
380,7,1000,500,2.4865469419999897,0.020848219999948014,32
381,7,1000,1000,5.449564342999992,0.7394401130000006,1
382,7,1000,1000,5.431010966000031,0.06738526400005185,16
383,7,1000,1000,5.419987713000012,0.03679041300000563,32
384,7,1000,1000,5.452566489999981,0.7558059920000346,1
385,7,1000,1000,5.376766796999988,0.07858332899996867,16
386,7,1000,1000,5.406689866999983,0.03445756100001063,32
387,7,1000,2000,11.341258183999997,1.7433201300000292,1
388,7,1000,2000,11.684812032999986,0.16851095499998792,16
389,7,1000,2000,11.628255943,0.08129163000000972,32
390,7,1000,2500,14.580500288000025,1.9093322549999812,1
391,7,1000,2500,14.591155703000027,0.16826894199999742,16
392,7,1000,2500,14.68330820700001,0.10426427599998078,32
393,7,1000,3000,17.334958514999983,1.9540476239999975,1
394,7,1000,3000,17.243515280999986,0.1772897959999682,16
395,7,1000,3000,17.442531575999965,0.10414287100002184,32
396,7,3000,500,2.9500319370000057,0.38275622600002634,1
397,7,3000,500,2.667221810000001,0.035811065000018516,16
398,7,3000,500,2.68014880100003,0.02198321800000258,32
399,7,3000,1000,6.383355483999992,0.9267773889999944,1
400,7,3000,1000,6.380470715000001,0.08636397200001511,16
401,7,3000,1000,6.574528351000026,0.041495973999985836,32
402,7,3000,1000,6.554293621999989,0.7769257720000269,1
403,7,3000,1000,6.533635093999976,0.0638753080000356,16
404,7,3000,1000,6.700403918000006,0.05361431799997263,32
405,7,3000,2000,11.98120094899997,1.2139940829999887,1
406,7,3000,2000,10.603255570999977,0.09882904299996653,16
407,7,3000,2000,10.69654715300004,0.0641254749999689,32
408,7,3000,2500,13.226321999999982,1.4951103880000005,1
409,7,3000,2500,12.984842818000004,0.12157876800000622,16
410,7,3000,2500,13.06261839800004,0.13003596099997594,32
411,7,3000,3000,15.087638599000002,1.4169512519999898,1
412,7,3000,3000,14.83205935799998,0.14206550100004733,16
413,7,3000,3000,14.840399467999987,0.07876079400000435,32
414,7,6000,500,3.01110189100001,0.31567253700001174,1
415,7,6000,500,2.992994510000017,0.02736776500000815,16
416,7,6000,500,2.954266732999997,0.017338666999989982,32
417,7,6000,1000,5.018596499000012,0.6360339339999541,1
418,7,6000,1000,4.846164471999998,0.05654818800002204,16
419,7,6000,1000,4.79428175999999,0.0361844660000088,32
420,7,6000,1000,4.780771596999955,0.6881472609999832,1
421,7,6000,1000,4.92814376299998,0.07293623999999,16
422,7,6000,1000,5.061951539000006,0.041689361000010194,32
423,7,6000,2000,9.25357942300002,0.8646133419999842,1
424,7,6000,2000,8.732888392999996,0.07321824900003548,16
425,7,6000,2000,8.309602882999968,0.04750486500000761,32
426,7,6000,2500,9.585057247999998,0.8896992179999756,1
427,7,6000,2500,9.488084376000018,0.08711361100000659,16
428,7,6000,2500,9.42304253399999,0.059855804999983775,32
429,7,6000,3000,10.484480546000043,0.9992531780000036,1
430,7,6000,3000,10.090262448000033,0.09197681199998442,16
431,7,6000,3000,9.670938110999998,0.06087027399996714,32
432,8,1000,500,2.0604695799999604,0.28829322300003923,1
433,8,1000,500,2.076495307000016,0.025125171000013324,16
434,8,1000,500,2.112617735000015,0.012759148000043297,32
435,8,1000,1000,4.327860783999995,0.551013762000025,1
436,8,1000,1000,4.256033494999997,0.04553902399999288,16
437,8,1000,1000,4.33195912299999,0.030423912999992808,32
438,8,1000,1000,4.281452798999965,0.5617809819999593,1
439,8,1000,1000,4.33293648800003,0.052661100000023,16
440,8,1000,1000,4.326372638000009,0.034578114999987974,32
441,8,1000,2000,8.770842313999992,1.3823861309999756,1
442,8,1000,2000,8.840008473000012,0.11482360899998412,16
443,8,1000,2000,8.843902401000037,0.07763132700000597,32
444,8,1000,2500,11.391173490999961,1.4327963309999632,1
445,8,1000,2500,11.308860382999967,0.12935558700002048,16
446,8,1000,2500,11.298322460999998,0.08931038999998009,32
447,8,1000,3000,13.61934222100001,1.9966484450000053,1
448,8,1000,3000,14.036611576000041,0.13680190199994513,16
449,8,1000,3000,14.059522990000005,0.08391669399998136,32
450,8,3000,500,2.2548896530000206,0.2777117530000055,1
451,8,3000,500,2.0497506549999684,0.026497371999994357,16
452,8,3000,500,2.084506406999992,0.02104600299998083,32
453,8,3000,1000,4.636726495000005,0.7053314130000103,1
454,8,3000,1000,4.618849458999989,0.06431692699999303,16
455,8,3000,1000,4.770219217000033,0.03345076499999777,32
456,8,3000,1000,4.7538067969999815,0.6686651079999706,1
457,8,3000,1000,4.763786640000035,0.05121380099996031,16
458,8,3000,1000,5.091830982000033,0.03209540299997116,32
459,8,3000,2000,9.991997157000014,1.1471154319999641,1
460,8,3000,2000,9.594578045999981,0.11186916500003008,16
461,8,3000,2000,9.594310963999988,0.0727327980000041,32
462,8,3000,2500,11.868432749000021,1.301708041999973,1
463,8,3000,2500,11.638687935999997,0.11960217899996906,16
464,8,3000,2500,11.606965962000004,0.07771917200000189,32
465,8,3000,3000,13.458353477999992,1.3156736139999907,1
466,8,3000,3000,13.254394966999996,0.13436508000000913,16
467,8,3000,3000,13.29602073000001,0.07897274199996218,32
468,8,6000,500,2.3862279159999957,0.3302476110000043,1
469,8,6000,500,2.426050910000015,0.030517079999981434,16
470,8,6000,500,2.3942434119999803,0.0181420900000262,32
471,8,6000,1000,4.890417066999987,0.5941416520000189,1
472,8,6000,1000,4.714502151999966,0.06288931900002126,16
473,8,6000,1000,4.706101836000016,0.03203337200000078,32
474,8,6000,1000,4.717684641999995,0.5931126479999875,1
475,8,6000,1000,4.537908867999988,0.051106137999965995,16
476,8,6000,1000,4.599154405000036,0.046568637999996554,32
477,8,6000,2000,8.248733178999998,0.9693426940000336,1
478,8,6000,2000,7.890722728000014,0.07205897099998992,16
479,8,6000,2000,7.624730806000002,0.04480061700002125,32
480,8,6000,2500,8.800731754000026,0.9103721540000151,1
481,8,6000,2500,8.86174082399998,0.08273538800000324,16
482,8,6000,2500,8.70080125100003,0.0565684240000337,32
483,8,6000,3000,9.805149690000007,1.0841364369999837,1
484,8,6000,3000,9.542168065999988,0.09853257400004622,16
485,8,6000,3000,9.286012018000008,0.0723345789999712,32
486,9,1000,500,2.268910739999967,0.34263757700000497,1
487,9,1000,500,2.2558614850000254,0.024025310000013178,16
488,9,1000,500,2.2447650210000347,0.01419604000000163,32
489,9,1000,1000,4.436892116999957,0.6865393570000151,1
490,9,1000,1000,4.392744241999992,0.04711207799999784,16
491,9,1000,1000,4.400579394999966,0.0276910939999766,32
492,9,1000,1000,4.443411937999997,0.6933249020000289,1
493,9,1000,1000,4.420673915999998,0.047700342999974055,16
494,9,1000,1000,4.419598443000041,0.039323401999979524,32
495,9,1000,2000,9.506693292999955,1.2380056769999896,1
496,9,1000,2000,9.454965616000038,0.10922785299999305,16
497,9,1000,2000,9.47430851300004,0.054984692000005,32
498,9,1000,2500,11.753591935000031,1.3546439869999745,1
499,9,1000,2500,11.65523100400003,0.11308083500000521,16
500,9,1000,2500,11.688229202000002,0.06975338000000875,32
501,9,1000,3000,13.647080648999975,1.692137344999992,1
502,9,1000,3000,13.697603396000034,0.15237768100001858,16
503,9,1000,3000,13.703879949999987,0.09614205999997694,32
504,9,3000,500,2.2450997020000045,0.33731788099998994,1
505,9,3000,500,2.576332257000047,0.03384820300004776,16
506,9,3000,500,2.5521262999999976,0.018400323999969714,32
507,9,3000,1000,5.1609672090000345,0.650285236000002,1
508,9,3000,1000,5.196743099999992,0.052029067000034956,16
509,9,3000,1000,5.153667849999977,0.04041090999999142,32
510,9,3000,1000,5.139349439,0.582251771000017,1
511,9,3000,1000,5.124557863000007,0.06178094999995665,16
512,9,3000,1000,4.7557430080000245,0.030430124000019987,32
513,9,3000,2000,9.230945206000001,1.2368265129999827,1
514,9,3000,2000,9.088559503999988,0.108182467000006,16
515,9,3000,2000,9.015464948999977,0.08440052899999273,32
516,9,3000,2500,11.560121421999952,1.3417554369999607,1
517,9,3000,2500,11.402604752999991,0.1207413789999805,16
518,9,3000,2500,11.500205866000044,0.07101717899996629,32
519,9,3000,3000,13.279803963999996,1.3595290420000197,1
520,9,3000,3000,13.167999014999964,0.13586074800002734,16
521,9,3000,3000,13.110774332000005,0.07793953499998452,32
522,9,6000,500,2.2017099319999716,0.32605020700003706,1
523,9,6000,500,2.1724619060000236,0.02586644900003421,16
524,9,6000,500,2.204401329999996,0.02274301900001774,32
525,9,6000,1000,4.682295178999993,0.6307637580000005,1
526,9,6000,1000,4.700991283000008,0.04959337500002903,16
527,9,6000,1000,4.722748109999998,0.05466679699998167,32
528,9,6000,1000,4.777913599000044,0.6201903570000127,1
529,9,6000,1000,4.9772337229999835,0.06939916700002868,16
530,9,6000,1000,5.016830014999982,0.03719754699994837,32
531,9,6000,2000,8.633151708999947,0.8529046489999814,1
532,9,6000,2000,8.095851925000034,0.07436407599999484,16
533,9,6000,2000,7.697471405999977,0.0433256900000174,32
534,9,6000,2500,8.702662228000008,0.8376735289999715,1
535,9,6000,2500,8.706693402000042,0.07620607700005166,16
536,9,6000,2500,8.635677219999991,0.050631269999996675,32
537,9,6000,3000,9.729244090000009,0.9128287670000077,1
538,9,6000,3000,9.07797765099997,0.08532612199996947,16
539,9,6000,3000,8.753777839999998,0.058510574999957043,32
540,10,1000,500,1.8965182229999868,0.2613940450000314,1
541,10,1000,500,1.935007957000039,0.02106736500002171,16
542,10,1000,500,1.929221205000033,0.013115287999994507,32
543,10,1000,1000,4.003608275999966,0.5483731250000119,1
544,10,1000,1000,3.989366067999981,0.04300377500004515,16
545,10,1000,1000,4.03423452200002,0.029238114999998288,32
546,10,1000,1000,4.028996565,0.5424815080000371,1
547,10,1000,1000,3.9856801020000034,0.041392056000006505,16
