,experiment,dim,num_of_samples,type,prox_pt_time,sgd_time
409,5,5000,5000,Logistic regression,0.3610105369999701,0.05550677700000506
410,5,5000,10000,Least squares,0.36032397399992533,0.10513000900004954
411,5,5000,10000,Logistic regression,0.7308145249999143,0.107060099000023
412,5,5000,15000,Least squares,0.5295074919999934,0.16036926899994342
413,5,5000,15000,Logistic regression,1.2288029809999443,0.16310186600003362
414,5,5000,20000,Least squares,0.8495177140000578,0.2692011819999607
415,5,5000,20000,Logistic regression,1.5152207759999783,0.24329000000000178
416,5,5000,25000,Least squares,0.907390534000001,0.27650446099994497
417,5,5000,25000,Logistic regression,1.8688820789999454,0.26889034900000297
418,5,5000,30000,Least squares,1.1985866249999617,0.32718703199998345
419,5,5000,30000,Logistic regression,2.2198622470000373,0.32759248800005025
420,5,6000,5000,Least squares,0.18157344400003694,0.05594971199991505
421,5,6000,5000,Logistic regression,0.37325310200003514,0.0603179799999225
422,5,6000,10000,Least squares,0.38275921000001745,0.11199888099997679
423,5,6000,10000,Logistic regression,0.7353709059999574,0.11436005199993815
424,5,6000,15000,Least squares,0.5421393000000307,0.1560137679999798
425,5,6000,15000,Logistic regression,1.0932077100000015,0.1708682299999964
426,5,6000,20000,Least squares,0.7199114219999956,0.2118398369999568
427,5,6000,20000,Logistic regression,1.4671614300000329,0.22113616299998284
428,5,6000,25000,Least squares,0.9041896670000824,0.272309420000056
429,5,6000,25000,Logistic regression,1.8076480910000328,0.28117015999998785
430,5,6000,30000,Least squares,1.101758454999981,0.33813720299997385
431,5,6000,30000,Logistic regression,2.43076552499997,0.36025693700003103
432,6,1000,5000,Least squares,0.19680949400003556,0.04976680300001135
433,6,1000,5000,Logistic regression,0.35519596400001774,0.04271648799999639
434,6,1000,10000,Least squares,0.3218602210000654,0.08220469800005503
435,6,1000,10000,Logistic regression,0.672144798999966,0.08652152999991358
436,6,1000,15000,Least squares,0.5298533229999975,0.13133048800000324
437,6,1000,15000,Logistic regression,1.086112481999976,0.16082820999997693
438,6,1000,20000,Least squares,0.7241781589999619,0.1658042059999616
439,6,1000,20000,Logistic regression,1.4396707219999598,0.236926885999992
440,6,1000,25000,Least squares,0.9401424889999817,0.2467336309999837
441,6,1000,25000,Logistic regression,1.881709504000014,0.23230491100002837
442,6,1000,30000,Least squares,0.9903109230000382,0.25807175299996743
443,6,1000,30000,Logistic regression,2.0195971749999444,0.26377903100001276
444,6,2000,5000,Least squares,0.15769928099996378,0.044657827999913025
445,6,2000,5000,Logistic regression,0.34295897599997716,0.0475396560000263
446,6,2000,10000,Least squares,0.3199873789999401,0.09092972899998131
447,6,2000,10000,Logistic regression,0.6782913650000637,0.09340902700000697
448,6,2000,15000,Least squares,0.4731242560000055,0.13703646299995853
449,6,2000,15000,Logistic regression,1.0219269189999522,0.14581870400002117
450,6,2000,20000,Least squares,0.629072156999996,0.18043433499997263
451,6,2000,20000,Logistic regression,1.356358081000053,0.18799983099995643
452,6,2000,25000,Least squares,0.8005232550000301,0.22485530300002665
453,6,2000,25000,Logistic regression,1.7069623539999839,0.2343026150000469
454,6,2000,30000,Least squares,0.9717842369999516,0.26742289800006347
455,6,2000,30000,Logistic regression,2.040255864999949,0.28768591000005017
456,6,3000,5000,Least squares,0.16654449600002863,0.04657325300001958
457,6,3000,5000,Logistic regression,0.36100743300005433,0.04916985800002749
458,6,3000,10000,Least squares,0.32776241800002026,0.09184967299995606
459,6,3000,10000,Logistic regression,0.6930785299999798,0.10064080399990871
460,6,3000,15000,Least squares,0.5020317869999644,0.1419852430000219
461,6,3000,15000,Logistic regression,1.0402613570000767,0.1494270379999989
462,6,3000,20000,Least squares,0.6627113230000532,0.191560963000029
463,6,3000,20000,Logistic regression,1.38961279199998,0.1938831880000862
464,6,3000,25000,Least squares,0.8092287380000016,0.23426360900009513
465,6,3000,25000,Logistic regression,1.7408903089999512,0.2533714029999601
466,6,3000,30000,Least squares,1.0094103320000158,0.2888498410000011
467,6,3000,30000,Logistic regression,2.118910767000102,0.2967256000000589
468,6,4000,5000,Least squares,0.1691675760000635,0.04812047200005054
469,6,4000,5000,Logistic regression,0.3461951510000745,0.05131235800001832
470,6,4000,10000,Least squares,0.3497751220000964,0.09927099799995176
471,6,4000,10000,Logistic regression,0.7100969230000373,0.09995211299997209
472,6,4000,15000,Least squares,0.5069359299999405,0.15343846799999028
473,6,4000,15000,Logistic regression,1.0646547619999183,0.1561453790000087
474,6,4000,20000,Least squares,0.6786216929999682,0.19498090399997636
475,6,4000,20000,Logistic regression,1.4078596000000516,0.20766354299996692
476,6,4000,25000,Least squares,0.8564287279999689,0.24915210400001797
477,6,4000,25000,Logistic regression,1.7705946339999628,0.25792832299998736
478,6,4000,30000,Least squares,1.0255913460000556,0.28749188899996625
479,6,4000,30000,Logistic regression,2.142164325000067,0.3128829469999346
480,6,5000,5000,Least squares,0.1725930679999692,0.05268493899995974
481,6,5000,5000,Logistic regression,0.3640429289999929,0.05368071999998847
482,6,5000,10000,Least squares,0.3570857629999864,0.10107799599995815
483,6,5000,10000,Logistic regression,0.7193160499999749,0.1059732129999702
484,6,5000,15000,Least squares,0.5292756689999578,0.15601660300001186
485,6,5000,15000,Logistic regression,1.0711101199999575,0.16000408900004004
486,6,5000,20000,Least squares,0.6938372999999274,0.20457308199991076
487,6,5000,20000,Logistic regression,1.4570541709999816,0.2128391419998934
488,6,5000,25000,Least squares,0.8859131509999543,0.2648856150000256
489,6,5000,25000,Logistic regression,1.8638809660000106,0.293692073000102
490,6,5000,30000,Least squares,1.0625906960000293,0.3107572380000647
491,6,5000,30000,Logistic regression,2.191123690999916,0.3270655269999452
492,6,6000,5000,Least squares,0.17914917299992794,0.05236638799999582
493,6,6000,5000,Logistic regression,0.37837781099995027,0.05564834400001928
494,6,6000,10000,Least squares,0.35598669600005906,0.1212933649999286
495,6,6000,10000,Logistic regression,0.7220138579999684,0.11349422399996456
496,6,6000,15000,Least squares,0.5469211990000531,0.1656034869999985
497,6,6000,15000,Logistic regression,1.1082346469999038,0.16906696499995633
498,6,6000,20000,Least squares,0.7097101890000204,0.20707621799999743
499,6,6000,20000,Logistic regression,1.4722470760000306,0.21922607100009373
500,6,6000,25000,Least squares,0.9101927109999224,0.278732573999946
501,6,6000,25000,Logistic regression,1.821219868000071,0.2891669239999146
502,6,6000,30000,Least squares,1.0718967940000539,0.31854505399996924
503,6,6000,30000,Logistic regression,2.1672465789999933,0.33329963999995016
504,7,1000,5000,Least squares,0.21035629000004974,0.04619263500001125
505,7,1000,5000,Logistic regression,0.3282836820000057,0.04289407899989328
506,7,1000,10000,Least squares,0.30718267300005664,0.08157377199995608
507,7,1000,10000,Logistic regression,0.6586187230000178,0.08592024300003231
508,7,1000,15000,Least squares,0.4626256089999288,0.1209934420000991
509,7,1000,15000,Logistic regression,1.0070646309999347,0.1357789529999991
510,7,1000,20000,Least squares,0.6246988960000408,0.16605659600008948
511,7,1000,20000,Logistic regression,1.3336206500000571,0.17651180300003944
512,7,1000,25000,Least squares,0.775542846999997,0.2062882489999538
513,7,1000,25000,Logistic regression,1.6607136260000743,0.21609658900001705
514,7,1000,30000,Least squares,0.9245782189999545,0.24341801699995358
515,7,1000,30000,Logistic regression,1.9879281879999553,0.2554707630000621
516,7,2000,5000,Least squares,0.1599340980000079,0.0499862110000322
517,7,2000,5000,Logistic regression,0.3469894590000422,0.04808695899998838
518,7,2000,10000,Least squares,0.31692938100002266,0.08936955100000432
519,7,2000,10000,Logistic regression,0.6694638430000168,0.09282377300007738
520,7,2000,15000,Least squares,0.48040446899995004,0.13209907099997054
521,7,2000,15000,Logistic regression,1.0105339279999725,0.14270659500004967
522,7,2000,20000,Least squares,0.6449006210000334,0.1784883949999312
523,7,2000,20000,Logistic regression,1.3597289460000184,0.20885690000000068
524,7,2000,25000,Least squares,0.8029141899999104,0.22227490000000216
525,7,2000,25000,Logistic regression,1.6957889640000303,0.24159684699998252
526,7,2000,30000,Least squares,0.9687997889999451,0.2677731130000893
527,7,2000,30000,Logistic regression,2.065786940999942,0.2811947180000516
528,7,3000,5000,Least squares,0.16333181900006366,0.04982429500000762
529,7,3000,5000,Logistic regression,0.3424427679999553,0.05581743900006586
530,7,3000,10000,Least squares,0.3442846450000161,0.0950471920000382
531,7,3000,10000,Logistic regression,0.6907342690000178,0.10099832399998832
532,7,3000,15000,Least squares,0.4944602709999799,0.13795225199999095
533,7,3000,15000,Logistic regression,1.0267497619998949,0.1506963460000179
534,7,3000,20000,Least squares,0.6730642520000174,0.19370727100010754
535,7,3000,20000,Logistic regression,1.3897039409999934,0.19378106700003173
536,7,3000,25000,Least squares,0.8219824560000006,0.25465774899998905
537,7,3000,25000,Logistic regression,1.7442323609999448,0.24719210399996427
538,7,3000,30000,Least squares,0.9982141879999062,0.28377292999994097
539,7,3000,30000,Logistic regression,2.090122951000012,0.30302440499997374
540,7,4000,5000,Least squares,0.1719871420000345,0.052167589999953634
541,7,4000,5000,Logistic regression,0.3565251980000994,0.05224985799998194
542,7,4000,10000,Least squares,0.3417691060000152,0.09691802099996494
543,7,4000,10000,Logistic regression,0.701977366000051,0.10118696300003194
544,7,4000,15000,Least squares,0.5195447429999831,0.14561295800001517
545,7,4000,15000,Logistic regression,1.1158308010000155,0.25502227999993465
546,7,4000,20000,Least squares,0.6782345949999353,0.19790602400007629
547,7,4000,20000,Logistic regression,1.3925678379999908,0.20089482100001987
548,7,4000,25000,Least squares,0.8410647460000291,0.24668096499999592
549,7,4000,25000,Logistic regression,1.7620516939999789,0.2604868229999511
550,7,4000,30000,Least squares,1.0124591689999534,0.2869349239999792
551,7,4000,30000,Logistic regression,2.1542328210000505,0.30756847999998627
552,7,5000,5000,Least squares,0.17283267099992372,0.05067437200000313
553,7,5000,5000,Logistic regression,0.3527470080000512,0.05316049499992914
554,7,5000,10000,Least squares,0.3492406740000433,0.10208898000007594
555,7,5000,10000,Logistic regression,0.7170360280000523,0.1075066149999202
556,7,5000,15000,Least squares,0.5351607670000931,0.15068659799999296
557,7,5000,15000,Logistic regression,1.0749068769999894,0.1607080239999732
558,7,5000,20000,Least squares,0.7153867980000541,0.20714472400004524
559,7,5000,20000,Logistic regression,1.4615854620000164,0.21035619099995984
560,7,5000,25000,Least squares,0.8839243339999712,0.2526065509999853
561,7,5000,25000,Logistic regression,1.8011630969999715,0.2642387429999644
562,7,5000,30000,Least squares,1.040216141999963,0.2994330550000086
563,7,5000,30000,Logistic regression,2.1303718200000503,0.31392334600002414
564,7,6000,5000,Least squares,0.184467985000083,0.05217611000000488
565,7,6000,5000,Logistic regression,0.35667053899999246,0.05490143400004399
566,7,6000,10000,Least squares,0.3678611299999375,0.10752047799996944
567,7,6000,10000,Logistic regression,0.7418437559999802,0.10980506500004594
568,7,6000,15000,Least squares,0.5384977590000517,0.15875872899994192
569,7,6000,15000,Logistic regression,1.1007215180000003,0.1802924249999478
570,7,6000,20000,Least squares,0.7050898830000278,0.21311048699999446
571,7,6000,20000,Logistic regression,1.4792964370000163,0.21964758799992978
572,7,6000,25000,Least squares,0.8909301290000258,0.28204276399992523
573,7,6000,25000,Logistic regression,1.8181524010000203,0.2782254260000627
574,7,6000,30000,Least squares,1.0723227560000623,0.32054135900000347
575,7,6000,30000,Logistic regression,2.1912829259999853,0.3644713410000122
576,8,1000,5000,Least squares,0.16322902399997474,0.04131731600000421
577,8,1000,5000,Logistic regression,0.32578618300010476,0.04375422700002218
578,8,1000,10000,Least squares,0.30831298600003265,0.08515885600002093
579,8,1000,10000,Logistic regression,0.6456593340000154,0.08623063799996089
580,8,1000,15000,Least squares,0.4693260020000025,0.12626965499998732
581,8,1000,15000,Logistic regression,0.9844954559999906,0.12858557900005962
582,8,1000,20000,Least squares,0.6260497860000669,0.1630487570000696
583,8,1000,20000,Logistic regression,1.3120866860000433,0.1712461600000097
584,8,1000,25000,Least squares,0.7871934839999994,0.20805537900002946
585,8,1000,25000,Logistic regression,1.6581773959999282,0.21367319000000862
586,8,1000,30000,Least squares,0.934626341000012,0.24423483000009583
587,8,1000,30000,Logistic regression,1.972995394999998,0.2646012039999732
588,8,2000,5000,Least squares,0.16097132599998076,0.04612539800007198
589,8,2000,5000,Logistic regression,0.331801530000007,0.046534965999967426
590,8,2000,10000,Least squares,0.32187137099992924,0.0908185199999707
591,8,2000,10000,Logistic regression,0.6608900300000187,0.09497982799996407
592,8,2000,15000,Least squares,0.4720602190000136,0.13155230699999265
593,8,2000,15000,Logistic regression,1.0113972270000886,0.1400884470000392
594,8,2000,20000,Least squares,0.6483079150000322,0.179235220999999
595,8,2000,20000,Logistic regression,1.344512774000009,0.18936937599994508
596,8,2000,25000,Least squares,0.7861474599999383,0.22328972799994062
597,8,2000,25000,Logistic regression,1.6709055290000379,0.232793130999994
598,8,2000,30000,Least squares,0.9603400180000108,0.267539174000035
599,8,2000,30000,Logistic regression,2.029333243999986,0.2780367070000693
600,8,3000,5000,Least squares,0.16497203100004754,0.046905709000043316
601,8,3000,5000,Logistic regression,0.34097059600003377,0.0490270559999999
602,8,3000,10000,Least squares,0.3342109679999794,0.09529428500002268
603,8,3000,10000,Logistic regression,0.6901525819999961,0.10067678799998703
604,8,3000,15000,Least squares,0.5044427120000137,0.14453439199996865
605,8,3000,15000,Logistic regression,1.0301643220000187,0.15081945300005373
606,8,3000,20000,Least squares,0.6557401119999895,0.18993650800007345
607,8,3000,20000,Logistic regression,1.3744313170000169,0.19438621899996633
608,8,3000,25000,Least squares,0.8283958880000455,0.23532153700000435
609,8,3000,25000,Logistic regression,1.7338700720000588,0.25117774199998166
610,8,3000,30000,Least squares,0.9964307500000587,0.2773652649999576
611,8,3000,30000,Logistic regression,2.0902422929999602,0.2981029259999559
612,8,4000,5000,Least squares,0.16793384000004608,0.05005348499992124
613,8,4000,5000,Logistic regression,0.35189124299995456,0.051976221000018086
614,8,4000,10000,Least squares,0.35172877900004096,0.0985264509999979
615,8,4000,10000,Logistic regression,0.7028171389999898,0.10166036500004338
616,8,4000,15000,Least squares,0.5105963960000963,0.1507045289999951
617,8,4000,15000,Logistic regression,1.084004919999984,0.155778299000076
618,8,4000,20000,Least squares,0.6838247089999641,0.19591886399996383
619,8,4000,20000,Logistic regression,1.4136110049998933,0.2072688340000468
620,8,4000,25000,Least squares,0.8588011179999739,0.24034955299998728
621,8,4000,25000,Logistic regression,1.7536304070000597,0.2610069670000712
622,8,4000,30000,Least squares,1.047721102999958,0.2922614799999792
623,8,4000,30000,Logistic regression,2.1241738310000073,0.3084305080000149
624,8,5000,5000,Least squares,0.17947500000002492,0.052337685999987116
625,8,5000,5000,Logistic regression,0.36171831000001475,0.054707071000052565
626,8,5000,10000,Least squares,0.3591900110000097,0.10468730299999152
627,8,5000,10000,Logistic regression,0.7889417079999248,0.1093086209999683
628,8,5000,15000,Least squares,0.5312285909999446,0.15263344599998163
629,8,5000,15000,Logistic regression,1.0672708079999893,0.158181079999963
630,8,5000,20000,Least squares,0.7150516640000433,0.2047363359999963
631,8,5000,20000,Logistic regression,1.4434243040000183,0.21241956699998354
632,8,5000,25000,Least squares,0.8779297369999313,0.2573182480000469
633,8,5000,25000,Logistic regression,1.7956174639999745,0.26775045700003375
634,8,5000,30000,Least squares,1.0723672549999037,0.3140113739999606
635,8,5000,30000,Logistic regression,2.1825456139999915,0.3321337959999937
636,8,6000,5000,Least squares,0.18036731100005454,0.0520934449999686
637,8,6000,5000,Logistic regression,0.3707548559999623,0.05523529900005997
638,8,6000,10000,Least squares,0.36460791100000733,0.10486281900000449
639,8,6000,10000,Logistic regression,0.7243714490000457,0.10943093799994585
640,8,6000,15000,Least squares,0.5416472849999536,0.16398967999998604
641,8,6000,15000,Logistic regression,1.093934278000006,0.16878506199998355
642,8,6000,20000,Least squares,0.7232811630000242,0.21092294500010667
643,8,6000,20000,Logistic regression,1.464938501000006,0.22794059000000289
644,8,6000,25000,Least squares,0.9004164589999846,0.2689829370000325
645,8,6000,25000,Logistic regression,1.8105771389999745,0.2774615759999506
646,8,6000,30000,Least squares,1.063504222000006,0.32355740299999525
647,8,6000,30000,Logistic regression,2.1479155780000383,0.3389293699999598
648,9,1000,5000,Least squares,0.1642598910000288,0.040938222000022506
649,9,1000,5000,Logistic regression,0.32770683600006123,0.04232505000004494
650,9,1000,10000,Least squares,0.31042976399999134,0.08085722999999234
651,9,1000,10000,Logistic regression,0.6584855650000918,0.09498718099996495
652,9,1000,15000,Least squares,0.46081687699995655,0.12503140299997995
653,9,1000,15000,Logistic regression,1.0135021830000142,0.13508392599999297
654,9,1000,20000,Least squares,0.6512740299999678,0.171529969000062
655,9,1000,20000,Logistic regression,1.3168717620000052,0.17537827099999959
656,9,1000,25000,Least squares,0.7719973319999553,0.2096454930000391
657,9,1000,25000,Logistic regression,1.6628514530000302,0.21280694500001118
658,9,1000,30000,Least squares,0.9290819990000045,0.2530446829999846
659,9,1000,30000,Logistic regression,2.000239633000092,0.2675294819999863
660,9,2000,5000,Least squares,0.1605361960000664,0.044008076999944024
661,9,2000,5000,Logistic regression,0.3295818760000202,0.05055730300000505
662,9,2000,10000,Least squares,0.31895488199995725,0.08959878000007393
663,9,2000,10000,Logistic regression,0.6783570940000345,0.09370059899993066
664,9,2000,15000,Least squares,0.4825214850000066,0.13498552900000504
665,9,2000,15000,Logistic regression,1.04096622499992,0.1467073190000292
666,9,2000,20000,Least squares,0.6563790110000127,0.1869159650000256
667,9,2000,20000,Logistic regression,1.3606180419999419,0.1910878359999515
668,9,2000,25000,Least squares,0.8180108130000008,0.22947040999997625
669,9,2000,25000,Logistic regression,1.7313048810000282,0.2404630549999638
670,9,2000,30000,Least squares,0.9567467230000375,0.2706955219999827
671,9,2000,30000,Logistic regression,2.0813927220000323,0.2868864230000554
672,9,3000,5000,Least squares,0.16990091600007418,0.04771891999996569
673,9,3000,5000,Logistic regression,0.3508079189999762,0.05145410499994796
674,9,3000,10000,Least squares,0.32764558300004865,0.09275331100002404
675,9,3000,10000,Logistic regression,0.6890862679999827,0.09762496200005444
676,9,3000,15000,Least squares,0.5011610859999109,0.13862827499997366
677,9,3000,15000,Logistic regression,1.029552777000049,0.1494202399999267
678,9,3000,20000,Least squares,0.6646028500000511,0.1851878279999255
679,9,3000,20000,Logistic regression,1.390856642000017,0.19366747700007636
680,9,3000,25000,Least squares,0.8195306509999227,0.232213148000028
681,9,3000,25000,Logistic regression,1.7252348370000163,0.23981368400006886
682,9,3000,30000,Least squares,1.0021044479999546,0.2824326070000325
683,9,3000,30000,Logistic regression,2.0775697470000978,0.29898798099998203
684,9,4000,5000,Least squares,0.16667342599998847,0.05046863699999449
685,9,4000,5000,Logistic regression,0.355307444999994,0.05206002800002807
686,9,4000,10000,Least squares,0.34116767000000436,0.09794380699997873
687,9,4000,10000,Logistic regression,0.6920147710000037,0.10039018399993438
688,9,4000,15000,Least squares,0.5034782329998961,0.14378640100005669
689,9,4000,15000,Logistic regression,1.0888632169999255,0.1528926619999993
690,9,4000,20000,Least squares,0.6960120839999036,0.2035797050000383
691,9,4000,20000,Logistic regression,1.413112242000011,0.20559162699998978
692,9,4000,25000,Least squares,0.8464920159999565,0.2474488199999314
693,9,4000,25000,Logistic regression,1.7778091470000845,0.25770970799999304
694,9,4000,30000,Least squares,1.0401504280000609,0.2937451569999894
695,9,4000,30000,Logistic regression,2.1290846100000635,0.3073485930000288
696,9,5000,5000,Least squares,0.17581412800007,0.051261533999991116
697,9,5000,5000,Logistic regression,0.36596498799997335,0.054639202999965164
698,9,5000,10000,Least squares,0.3533727980000094,0.1014745220001032
699,9,5000,10000,Logistic regression,0.7131403130000535,0.10669525299999805
700,9,5000,15000,Least squares,0.5355470470000228,0.15554208100002143
701,9,5000,15000,Logistic regression,1.0730037659999425,0.1581399810000903
702,9,5000,20000,Least squares,0.7015393059999724,0.20628233900004034
703,9,5000,20000,Logistic regression,1.4288798100000122,0.21058818100004828
704,9,5000,25000,Least squares,0.8748785120000093,0.26084056500008046
705,9,5000,25000,Logistic regression,1.795932797999967,0.27254250199996477
706,9,5000,30000,Least squares,1.045831317999955,0.3063625229999616
707,9,5000,30000,Logistic regression,2.138722970999993,0.31883843200000683
708,9,6000,5000,Least squares,0.18037139200009733,0.05414418700001988
709,9,6000,5000,Logistic regression,0.3624363840000342,0.05567224499998247
710,9,6000,10000,Least squares,0.3603741709999895,0.10592034599994804
711,9,6000,10000,Logistic regression,0.7269408999999314,0.1115055330000132
712,9,6000,15000,Least squares,0.5337453250000408,0.15865793800003303
713,9,6000,15000,Logistic regression,1.0890401650000285,0.165926675000037
714,9,6000,20000,Least squares,0.7084570079999821,0.21267185099998187
715,9,6000,20000,Logistic regression,1.4414756169999237,0.24125902000002952
716,9,6000,25000,Least squares,0.8843989729999748,0.2644448730000022
717,9,6000,25000,Logistic regression,1.787799511000003,0.27565444800006844
718,9,6000,30000,Least squares,1.079193461999921,0.32030644399992525
719,9,6000,30000,Logistic regression,2.1535737159999826,0.3319195269999682
720,10,1000,5000,Least squares,0.16210942100008197,0.04033064300006117
721,10,1000,5000,Logistic regression,0.32364250199998423,0.0428153550000161
722,10,1000,10000,Least squares,0.31741596099993785,0.08286791699993046
723,10,1000,10000,Logistic regression,0.6698894810000411,0.08780184400006874
724,10,1000,15000,Least squares,0.4590337790000376,0.12408551599992279
725,10,1000,15000,Logistic regression,0.9907965589999321,0.1387324649999755
726,10,1000,20000,Least squares,0.6134305240000231,0.16046138100000462
727,10,1000,20000,Logistic regression,1.5030799699999307,0.1705034929999556
728,10,1000,25000,Least squares,0.7851522859999704,0.20418870599996808
729,10,1000,25000,Logistic regression,1.6567599460000793,0.2151612860000114
730,10,1000,30000,Least squares,0.9294857460000685,0.24962081799992575
731,10,1000,30000,Logistic regression,1.9765095239999937,0.2626176300000225
732,10,2000,5000,Least squares,0.1632371460000286,0.047271582000007584
733,10,2000,5000,Logistic regression,0.333299291000003,0.047878990999947746
734,10,2000,10000,Least squares,0.32074327500004074,0.09335926800008565
735,10,2000,10000,Logistic regression,0.6777238419999776,0.09691972899997836
736,10,2000,15000,Least squares,0.4817126550000239,0.14860375800003567
737,10,2000,15000,Logistic regression,1.0067147760000807,0.1486681439999984
738,10,2000,20000,Least squares,0.62996891399996,0.19468924499994955
739,10,2000,20000,Logistic regression,1.337991609000028,0.213483889000031
740,10,2000,25000,Least squares,0.7968297150000581,0.24143768400006138
741,10,2000,25000,Logistic regression,1.6656947950000358,0.25093520000007175
742,10,2000,30000,Least squares,0.9447373069999685,0.29045663200008676
743,10,2000,30000,Logistic regression,2.023417952999921,0.29907390199991823
744,10,3000,5000,Least squares,0.16428033400006825,0.0495905310000353
745,10,3000,5000,Logistic regression,0.34172961800004487,0.053856114999916826
746,10,3000,10000,Least squares,0.3383942620000653,0.09687572699999691
747,10,3000,10000,Logistic regression,0.6765862690000404,0.10506769500000246
748,10,3000,15000,Least squares,0.4939589049999995,0.14366909099999248
749,10,3000,15000,Logistic regression,1.024746599000082,0.15654275399992912
750,10,3000,20000,Least squares,0.6566521110000849,0.1924986200000376
751,10,3000,20000,Logistic regression,1.3799726560000636,0.20591645100000733
752,10,3000,25000,Least squares,0.8284095799999704,0.2507912529999885
753,10,3000,25000,Logistic regression,1.7581089169999586,0.2620534589999579
754,10,3000,30000,Least squares,0.979920452999977,0.2890422349998971
755,10,3000,30000,Logistic regression,2.0979822830000785,0.29826234699999077
756,10,4000,5000,Least squares,0.17024916399998347,0.051663308999991386
757,10,4000,5000,Logistic regression,0.3489716369999769,0.05535151899994162
758,10,4000,10000,Least squares,0.34794220699996004,0.10383589700006723
759,10,4000,10000,Logistic regression,0.6933265559999882,0.10083626300001924
760,10,4000,15000,Least squares,0.5201803859999927,0.15021903199999542
761,10,4000,15000,Logistic regression,1.0518711180000082,0.15713526699994418
762,10,4000,20000,Least squares,0.6952494139999317,0.1983426919998692
763,10,4000,20000,Logistic regression,1.407106186999954,0.20215828400000646
764,10,4000,25000,Least squares,0.8613996520000455,0.24532567799997196
765,10,4000,25000,Logistic regression,1.7492092630000116,0.2535860150001099
766,10,4000,30000,Least squares,1.0086330320000343,0.28836819000002833
767,10,4000,30000,Logistic regression,2.1145416970000497,0.30754045300000143
768,10,5000,5000,Least squares,0.1734339419999742,0.05163571100001718
769,10,5000,5000,Logistic regression,0.36165243200002806,0.05331314099998963
770,10,5000,10000,Least squares,0.35577033100003064,0.1037293630001841
771,10,5000,10000,Logistic regression,0.7050809590000426,0.10367456499989203
772,10,5000,15000,Least squares,0.5219863580000492,0.1500530460000391
773,10,5000,15000,Logistic regression,1.0939240560001053,0.1595681669998612
774,10,5000,20000,Least squares,0.7097970940001233,0.20959925900001508
775,10,5000,20000,Logistic regression,1.4411584279998806,0.2167423040000358
776,10,5000,25000,Least squares,0.8695517769999697,0.2525349019999794
777,10,5000,25000,Logistic regression,1.783407716000056,0.2650715489999129
778,10,5000,30000,Least squares,1.0327547749998303,0.29883694000000105
779,10,5000,30000,Logistic regression,2.143510355999979,0.31954972699986683
780,10,6000,5000,Least squares,0.18591878400002315,0.05514751099985915
781,10,6000,5000,Logistic regression,0.36848347399995873,0.056136907999871255
782,10,6000,10000,Least squares,0.36216499199986174,0.1108800050001264
783,10,6000,10000,Logistic regression,0.7523825030000353,0.11144842999988214
784,10,6000,15000,Least squares,0.5480401999998321,0.1690183729999717
785,10,6000,15000,Logistic regression,1.0899001589998534,0.17190185200001906
786,10,6000,20000,Least squares,0.7258700590000444,0.20825864900007218
787,10,6000,20000,Logistic regression,1.4440831870001603,0.22552943899995626
788,10,6000,25000,Least squares,0.8958733009999378,0.2719869629997902
789,10,6000,25000,Logistic regression,1.8257565559999875,0.2795010380000349
790,10,6000,30000,Least squares,1.0758292510001866,0.315380930000174
791,10,6000,30000,Logistic regression,2.1991133500000615,0.3435257290000209
792,11,1000,5000,Least squares,0.16724795999994058,0.04325674999995499
793,11,1000,5000,Logistic regression,0.34140219599999,0.04596028399987517
794,11,1000,10000,Least squares,0.32607095200000913,0.08368261500004337
795,11,1000,10000,Logistic regression,0.6610220130000926,0.08618974999990314
796,11,1000,15000,Least squares,0.48341013200001726,0.12567416499996398
797,11,1000,15000,Logistic regression,1.026303850000204,0.13423104200001035
798,11,1000,20000,Least squares,0.6298194180001246,0.16430657799992332
799,11,1000,20000,Logistic regression,1.345205649999798,0.17447753999999804
800,11,1000,25000,Least squares,0.7735969630000454,0.20347790899995744
801,11,1000,25000,Logistic regression,1.6619566040001246,0.21695627799999784
802,11,1000,30000,Least squares,0.9239712500000223,0.24208407300011459
803,11,1000,30000,Logistic regression,1.9791040739999062,0.25472253099997033
804,11,2000,5000,Least squares,0.16545507499995438,0.045959998999933305
805,11,2000,5000,Logistic regression,0.3359900559999005,0.04818318699994961
806,11,2000,10000,Least squares,0.3154446889998326,0.08996566000018902
807,11,2000,10000,Logistic regression,0.6781799610000689,0.0910622940000394
808,11,2000,15000,Least squares,0.4687431889999516,0.13168836400018336
809,11,2000,15000,Logistic regression,0.9874931199999537,0.14086134099989067
810,11,2000,20000,Least squares,0.6212061950000134,0.1777899979999802
811,11,2000,20000,Logistic regression,1.3520031829998516,0.18406680799989772
812,11,2000,25000,Least squares,0.7883393949998663,0.23009671399995568
813,11,2000,25000,Logistic regression,1.6683574720000252,0.23965250199989896
814,11,2000,30000,Least squares,0.9664695809999557,0.2661906840000938
815,11,2000,30000,Logistic regression,2.0003630790001807,0.2805151590000605
816,11,3000,5000,Least squares,0.16856749599992327,0.04749136200007342
817,11,3000,5000,Logistic regression,0.34874888400008786,0.05010744099990916
818,11,3000,10000,Least squares,0.3314947100000154,0.09491612000010718
819,11,3000,10000,Logistic regression,0.6900443659999382,0.09938836900005299
820,11,3000,15000,Least squares,0.5027298360000714,0.1375259220001226
